Labels,URLs
legitimate,https://gillette.com/en-us/products/razors-trimmers-and-blades/mach3-razors
legitimate,http://www.biddingowl.com/kachemakshorebird
legitimate,https://www.fnacspectacles.com/place-spectacle/gary-sweet-art8f1e2948c0a8190b1d7b51652567bb1f-lt.htm
phishing,http://asiaholdings.com.vn/Lufth/lufthansa/lufthansa/Secure_Login.html
legitimate,https://www.visitalbuquerque.org/media-gallery/item/old-town-shopping-5/5976368d061c7622247b5529/
legitimate,http://www.osborneclarke.com/
phishing,http://dtn-pastorat.dk/cms/skabeloner/SignIn.html
legitimate,http://www.museepicassoparis.fr/en/private-hire/
phishing,http://fmmb.info/guestbook/templates_c/h/hotmail.html
legitimate,https://muuto.com/ambit-pendant-o25-black
phishing,http://strokesmilebeu.com/moNOc33ddf44dfd232324343eHDGGSYY762H38NOV087D8DHSNOV08JpromoNOV08a3uc43ti4343GGSYY762H387D8DHSJpromDGGSYY762H387D8DHSJpromoNOV08astyleHDGGSYY343dffsdfds3fsfds3fdsfds76NO87D8DHSJNOV08.htm
phishing,http://www.fidelidadecartoes.com.br/
phishing,http://clientform.ref1586083.bbt.com.dllspro.cn/clients/data/proc.jsp
legitimate,https://www.missouristate.edu/areastudies/
legitimate,http://www.hosting24.com/
legitimate,http://www.ybzhan.cn/st97371/product_11756635.html
legitimate,https://www.fredericksburg.com/features/dyson-column-cardinal-rules-about-signs-from-beyond/article_262b86e5-c8f4-522c-90a6-a6e828eed877.html
phishing,http://dalmatinec.npnet.ru/ro/ba/
phishing,http://www.neosemitech.com/board/data/cheditor/0907/hsbconline/HSBC/index.php
legitimate,http://www.msexchange.org/newsletters/
phishing,http://confirm-page-gr.clan.su/page-service.html
legitimate,https://www.motocms.com/blog/en/digital-photo-strips-photography-templates/
phishing,http://www.data-n.co.jp/shop/zencart/images/urls/redir/L9JH0MIFY3V6.php
legitimate,http://www.justdial.com/dt-43qi6qaqmua
legitimate,https://www.wimhofmethod.com/blog/tags/testimonial
legitimate,https://www.stargazette.com/story/news/local/2018/10/09/things-know-voting-league-women-voters/1495932002/
legitimate,http://logger.co.kr/login/loginform.tsp?ref=home
legitimate,https://www.apptivo.com/campaigns-app-documentation/
phishing,http://shopo.co.il/verification.cmd-pp.pal.uk/
legitimate,https://www.scad.edu/event/2018-09-20-lorraine-ogrady-exhibition-me-them-me-again
legitimate,https://www.surgery.org/consumers/consumer-resources/consumer-tips/have-confidence-in-your-aesthetic-plastic-surgeon
legitimate,http://www.lamar.com/brunswick/about/newsandevents/mediapost-phoenixacquisition
legitimate,https://www.cyberoam.com/presskit.html
legitimate,https://www.cchan.tv/watch/8dc8706665f2484abd34c11a425b2bc5/
legitimate,https://mipt.ru/cdpo/programs/school/phys-math.php
legitimate,https://www.ioi.dk/position/ai-programmer-3/
phishing,http://ec2-46-137-123-195.eu-west-1.compute.amazonaws.com/EZ2UKH/I87D2G/GI4CF5
phishing,http://imprakash.com/wp-content/themes/twentyten/languages/sec-fr/Confirm.php?cmd=_error_login-run&dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af436580c63a156ebffe89e7779ac84ebf634880c63a156ebffe89e7779ac84ebf6348
phishing,http://www.movabrasil.org.br/wp-admin/user/cic/00c44b144a02903b30f0b0bc651b39cb/lb.php?id=13698
phishing,http://www.rascheski.ru/~zinanet/paypal.com-cgi-bin/websccmdogin/submitdispatch/5885d8/118348e169f255ff41d48939dc354187/webscr.htm?cmd=_login-run&dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efcd8
phishing,http://chaseonline.chase.com.frmid-03.es/Secure/webform/OSL.aspx?LOB=633650767563188900684748858838142367520731
legitimate,https://www.entrelinos.com/product/plumon-ganso/
legitimate,https://www.raconteur.net/healthcare/page/7
phishing,http://avocats-maga.sn/~duncanda/help/css/pay/online-securise/fr_cgi-bin/webscrcmd=_login-run/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f84f1036d8f209d3d19ebb6f4eeec8bd0e459f2c0c090cd96cb195b4e9384486e0459f2c0c090cd96cb195b4e9384486e0
legitimate,https://pearsonpte.com/testimonials/damith-australia-november-2018/
legitimate,https://www.infodocket.com/2012/11/05/sage-begins-offering-alumni-access-to-hundreds-of-journals-for-universities-using-sage-platforms/
phishing,http://srv59.inetweb.cl/~msegovia/language/es-ES/
phishing,http://limarunningtours.com/update/Paypal/0359a1d4e16357d343d4092b9f4097d3/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efc1f1e90e079ce700265692d2e385826941f1e90e079ce700265692d2e38582694
phishing,http://agroeffect.com/wp-includes/
phishing,http://www.cnhedge.cn/js/index.htm?http://us.battle.net/login/en/?ref=http://fwndbwvus.battle.net/d3/en/index&amp;app=com-d3
legitimate,http://www.bnet.cn/index.do?action=toaboutus
legitimate,http://ethanschoonover.com/posts
phishing,http://foto.focus-cinema.ru/wp-content/themes/Shuttershot/cache/j/
phishing,http://wilms-glaserbedarf.eu/plugins/scotiaonline/
legitimate,https://www.nrf.gov.sg/funding-grants/systemic-risk-and-resilience
legitimate,https://www.accountingtools.com/corporate-finance-course
phishing,http://www.idyaproducts.com/cgi-bin/boxd/index.php
legitimate,https://www.trekearth.com/forums/forumdisplay.php?s=5eae87c24e782cd72d1ca9f109415044&f=1
phishing,http://dinlenmetesisleri.com/js/Elo/_brasil=affiliate&utm_campaign
legitimate,http://www.queenslibrary.org/branch/richmond%20hill?filters=ev_loc%3a94900000%20ev_dt%3a01-23-13&quicktabs_quick_tab_block_branch_page=3&quicktabs_quick_tabs_block_directions=0
phishing,http://business-eb.client8431851611-form.bbt.com.tripost.cn/clients/form/b_form.jsp
phishing,http://webupgrade5.wapka.mobi/site_0.xhtml
phishing,http://208.115.238.119/b/sicredi/sicredi/principal.htm
legitimate,http://www.mdtmag.com/news/2015/10/chip-optical-sensing-technique-detects-multiple-flu-strains?et_cid=4876632&et_rid=535648082
phishing,http://consumersindia.org/att/att/attiinnddeexx.php
legitimate,https://elpais.com/comentario/1276895020-35efa095a859360579b8ec5330f29b3e
legitimate,https://www.resmed.com/epn/en/healthcare-professional/products/accessories/elisee-trolley-.html
legitimate,https://www.polycom.com/solutions/solutions-by-job-function/engineering.html
legitimate,http://betha.com.br/sobre
legitimate,https://nlnet.nl/project/rex/200108-cambridge-kub/200201-final.html
phishing,http://pc-adx23.stream/view/?a=AZ&pagex=0&s1=o2x6M5aq8CVpktcp9
legitimate,https://www.ungm.org/public/notice/73354
legitimate,http://www.collectedwithlove.com/wedding-in-the-woods
legitimate,https://www.aeha.or.jp/nintei-center/information/news/7078/
legitimate,http://www.okazje.info.pl/dom-i-ogrod/ostrza-do-narzedzi/
phishing,http://www.blizzaard-net.com/login/enlogin/?ref=https%3A%2F%2Fus.battle.net%2Faccount%2Fmanagement%2Findex.html
phishing,http://www.bxs.inview.session49970.certificate-logon2007.serial77628042-0007.ll780.com/login.htm
legitimate,https://www.erasmusplus.de/service/termine/veranstaltung/calendar/2018/09/28/event/tx_cal_phpicalendar/berufsausbildung-international-und-attraktiv-mit-erasmus-mobilitaet-berlin/
phishing,http://www.pbsp.org.ph/disaster-response/logs/labi/doc/pvalidate.html
legitimate,http://www.indiantelevision.com/headlines/y2k3/sep/sep260.htm
legitimate,https://www.shipt.com/gainesville-grocery-delivery/
legitimate,https://www.yourprimer.com/stories.html
phishing,http://business-eb.client2035604445-form.bbt.com.tenid.cn/clients/form/b_form.jsp
phishing,http://gallerykalpataru.com/verify/paypal.com/cgi-bin/webscrcmd=_login-run/webscrcmd=_account-run=524685741142/updates-paypal/confirm-paypal/
legitimate,https://www.wfyi.org/programs/fleeced-speaking-out-on-senior-financial-abuse/television/fleeced-speaking-out-on-senior-financial-abuse
legitimate,https://www.fxdomains.com/domains/viajes/
legitimate,http://www.walletpop.com/2008/05/22/ivana-trump-forget-to-pay-tax-bill-give-her-a-break/
phishing,http://business-eb.client2668481239-form.bbt.com.itfrent.cn/clients/form/b_form.jsp
phishing,http://sotaque.com.br/wp-content/themes/twentyfourteen/Login.redirec.php
phishing,http://paypal.us.lt/
phishing,http://www.plumesandpeacocks.com/slc1/index.html
legitimate,https://www.garda.ie/en/about-us/our-history/roll-of-honour/roll-of-honour-description/
phishing,http://46.245.181.60/secure/
legitimate,https://cioms.ch/statements-made-world-medical-association-wma-behalf-wma-cioms-71st-world-health-assembly/
legitimate,http://diveintomark.org/vmkqz/archives/2008/04/15/history-meme
legitimate,https://www.politiaromana.ro/ro/autovehicule-furate/daf-cf440-xlrtem4100g035377
legitimate,https://www.epd.de/node/632923
legitimate,https://www.credit-suisse.com/sites/office-locator.html?country=pa&lang=en
phishing,http://kuhmichel.com.tr/wp-includes/images/redir.php
legitimate,http://www.recycle.net/cgi-bin/graph_chart.cgi?do=grade_options&wscg=01-1411
legitimate,https://www.ige.ch/de/etwas-schuetzen/marken/vor-der-anmeldung/ihre-schutzstrategie/markentyp-waehlen.html
legitimate,http://www.seekom.com/accommodation/property.php?op=woodvale&pid=5062
phishing,http://www.brettwhittington.com/login/signin.ebay.com/ws/eBayISAPI.php
legitimate,https://smilesoftware.com/company/policies
legitimate,https://erikalust.com/fr/films/xconfessions-vol-4-2/
legitimate,https://www.peekyou.com/brian_williams
phishing,http://businessbanking.53.com.session224577566.freste.hk/clientbase/form.asp
phishing,http://mohamedbenchab.com/renamese/mex.html
legitimate,http://www.crosswinds.net/munich/~scotsman/whiskylinks.html
legitimate,https://www.metagenics.com/spectrazyme-gluten-digest
legitimate,https://asm.org/forms/career-talk
legitimate,http://www.hellenicshippingnews.com/refinery-outages-first-half-2015/
phishing,http://93.64.215.114/webcalendar/tools/revenue-agency
phishing,http://www.53.com.wps9588b.newjamp.biz/confirm/cbupdate
legitimate,https://virtualgl.org/about/background
phishing,http://accuracyresearch.com/administrator/net/
legitimate,http://www.spsp.org/taxonomy/term/591
legitimate,http://rapradar.com/2010/07/08/new-music-waka-flocka-x-travis-barker-hard-in-the-paint-remix/
legitimate,https://www.jimmyv.org/news.cfm?newsid=278
legitimate,http://www.ikonet.com/fr/ledictionnairevisuel/static/qc/prononciation/index/qc/5648/5648
legitimate,https://uit.no/ekspertliste/tema?p_document_id=337366
legitimate,https://www.elempleo.com/co/ofertas-trabajo/auxiliar-de-enfermeria-educador/1883663517
phishing,http://www.eerlijkewereld.nl/userdata/details.php
legitimate,http://www.mesopinions.com/index.php?f=petition&a=redirect&petition-old-id=29014ca52c857eb5b58a823243064a11
legitimate,https://12thmanfoundation.com/about-us/news/articles/heres-to-more-championships-in-2018/index.html
phishing,http://fgh45g.freehostingx.com/22sssd.htm
legitimate,https://www.fenrir-inc.com/jp/works/sompo-egaoclub/
legitimate,https://szallas.hu/studio-in-ligne-paradis-with-pool-access-furnished-terrace-and-wifi-saint-pierre
phishing,http://www2.suntrust.com.ibswebsuntrust.cmserver.mavri3.jp/sc/welcome/confirm.cfm.htm?
legitimate,http://www.justjared.com/2019/02/11/aquaman-sequel-officially-in-the-works/
phishing,http://dangtocvietnam.com/Secure.Paypal.com.cgi.bin.webscr.cmd.login.submit.dispatch/2014/688fe4912f76e3cb3ce51b2363d97b20/Login.php?login
legitimate,https://www.dennys.com/food/kids/kids-beverages/
legitimate,https://watirmelon.blog/tag/branching/
legitimate,https://sfenvironment.org/news/press-release/to-save-local-bees-san-francisco-to-make-pollinator-protection-city-policy
legitimate,http://www.hurricanemedia.net/joomla/templates-updated/
legitimate,https://nouwcdn.com/5/1000000/930000/929790/pics/929790_2016117134426662_sbig.jpg
phishing,http://zeldastreasures.com/smiley/drivedocs/index.html
legitimate,https://www.lgcgroup.com/products/pcr/pcr-plates/flat-top-pro1536-pcr-plate/
legitimate,https://www.pias.com/blog/something-has-changed-about-eurovision-ive-never-seen-anything-like-it/
legitimate,http://www.fiercemobilecontent.com/story/verizon-wireless-strips-nfl-sponsorship-sprint/2010-03-09
phishing,http://budsmontessorihoc.com/css/css/irs.php
phishing,http://amazonkunden-accountservice.com/verifi.htm
legitimate,https://www.gmfa.org.uk/know-your-arse-for-better-sex
phishing,http://64.37.57.126/~group/ppnew/
phishing,http://my-paypal.de/61682/index.php
legitimate,https://www.freewebtemplates.com/css-templates/restaurant/
legitimate,https://www.posta-romana.ro/solutii-business.html
phishing,http://www.blackjackforbitcoins.com/~applee/applecation-service/itun/app/2dca647390695e9c7c09cfeaa957498b/
legitimate,https://revolttattoos.com/h2ocean/
phishing,http://ww1.associatedbank.com.dll1.su/web_bank/confirm.asp?dll=29lzmzdjdsjdnvcndbcszrDxnbjOhsa
legitimate,http://kokoliko.net/tata-zest-hatchbak-review-performance/
legitimate,https://qualaroo.com/o/customers/
legitimate,https://www.smart-translation.com/category/article?mid=in_house&sid=domestic_inspection
phishing,http://www.hirexpress.in/pa/885646735/
legitimate,https://www.fagg-afmps.be/language_selection/node/106426
legitimate,https://www.greatschools.org/north-carolina/marvin/
legitimate,https://www.foreclosure.com/listings/bethesda-md-20817/short-sales/
legitimate,http://www.policechiefmagazine.org/login/?redirect_to=http://www.policechiefmagazine.org/presidents-message-sharing-ideas-and-information-for-a-more-secure-world/
legitimate,https://www.truckpooling.it/come-funziona?utm_source=tuttospedizioni
legitimate,http://lmfaomusic.com/videos/lmfao-shots-ft-lil-jon
phishing,http://film.mediaportal.at//files/images/nous.htm
phishing,http://www.corpzim.com/pp/polkinghornem@gslc.qld.edu.au/au/webapps/mpp/home
phishing,http://cferfergferg.freeiz.com/websrc.php
legitimate,http://www.dccourts.gov/zh-tw/sites/default/files/2017-06/m-211-01.pdf
legitimate,https://www.re-work.co/blog/interview-with-fiona-mcevoy-youthedata
phishing,http://www.53.com.wps10467x-portal8492.takerti.info/verify/busupdate
legitimate,http://www.vdma.org/maerkte-konjunktur?p_p_id=101_instance_3665xs23e86o&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&p_p_col_id=column-col2-row1&p_p_col_pos=3&p_p_col_count=5&_101_instance_3665xs23e86o_delta=2&_101_instance_3665xs23e86o_keywords=&_101_instance_3665xs23e86o_advancedsearch=false&_101_instance_3665xs23e86o_andoperator=true&p_r_p_564233524_resetcur=false&_101_instance_3665xs23e86o_cur=1
legitimate,https://www.ctan.org/topic/exam
phishing,http://www.cyberiatrading.com/fonts/index.php
phishing,http://2gyb.co/i/paypol-renew.com.login.54s5d48960qq14a2a1s0d5d8a12s0d5a8g6h0/log/
phishing,http://211.21.210.82/en/accesd/accesd.htm
legitimate,http://www.trendmicro.co.jp/jp/business/products/ossupport-windows10/index.html?cm_sp=sup-_-corp-_-ins_win10_banner
legitimate,https://www.norfolk.gov.uk/care-support-and-health/disabilities
legitimate,https://www.edreams.com/flights/malta/mt/
legitimate,http://www.teenink.com/poetry/free_verse/article/369188/what-i-fear/
legitimate,https://www.codeguru.com/cpp/misc/misc/threadsprocesses/article.php/c15545/
legitimate,https://www.startnext.com/comickochbox
legitimate,https://www.mrjakeparker.com/books/
phishing,http://schutz-sicherheitsabwehr.tk/user-login.php?cmd=_flow&SESSION=5E6gy3KGBH7NCPb19aZzAJsx2qIOdMmujXwFnpkLcrY4U8hvTQ&dispatch=6U5GeBYFair4TJZQ7kwEunXpqRmCcv1VsIzPxgyW8DbKA3SM0H
phishing,http://fasteignaljosmyndun.is/media/www/accountNum=10090856amp/billNum=0845066288amp/login.php
phishing,http://cardshare-forum.biz/files/uplata.html
legitimate,https://quadcinema.com/film/harold-lillian-a-hollywood-love-story/
phishing,http://www.mthelectrical.co.uk/~whvale/cgibin/webscr/cmd.login-submit/dispatch/85d80a13c0db1fb6947b0a/0d6f72cb7208ced7733bf0c682d5aca0/
phishing,http://www.ankirainsaat.com/css/fonts/PTSans/verif/Profil/d9e826522ed0bbff98aa8a0a10000b0f/mpp/update/
phishing,http://220.95.248.142/t/vieworg.htm1/singin.ebay.com/ws/ebayISPP.dll/SignIn/index.html?SignIn&co_partnerId=2&pUserId=&siteid=0&pageType=&pa1=&i1=&bshowgif=&UsingSSL=&ru=http%3A%2F%2Fwww.ebay.com&pp=&pa2=&errmsg=&runame=&ruparams=&ruproduct=&sid=&favoritenav=&confirm=&ebxPageType=&existingEmail=&isCheckout=&migrateVisitor=
phishing,http://sabadani.com/g1/css/paypal.fr/cgi-bin/webscr_cmd=_login-done&login_access=1136885269/display-verify-signup-countries-outside&us/
phishing,http://quixotic.com.co/alichina/login.jsp.htm
legitimate,http://www.hawthorn.com/reservations/locationdetail.asp?facid=3669
phishing,http://bit.ly/2mcbch9
legitimate,https://www.starbucks.ca/account/signin?returnurl=%2faccount%2fcard
legitimate,http://www.statestreet.com/content/ssbsr/en_us/executive-leader/alielabboud.html
legitimate,http://annevankesteren.nl/archives/2004/12/mozilla-faq-on-xhtml
phishing,http://www.ardneveste.com/thanks.htm
phishing,http://secure.runescape.com.web.qx-login.com/m=weblogin/loginform.html?mod=www&ssl=0&dest
legitimate,https://www.hilltimes.com/2019/02/04/50-day-winter-sitting-parliament-last-opportunity-trudeau-liberals-highlight-achievements-control-agenda-message-says-leading-pollster/186585
phishing,http://underbase187.t35.com/westernunion/regLogin.php?w=wumt.westernunion.com/asp/regLogin.asp
phishing,http://zyngafreechipbonus.my3gb.com/facebook/texasholdem/zyngafreebonus/freezyngabonus.html
legitimate,https://www.wexarts.org/fv/index.php?eventid=3979
phishing,http://blockingfbpage.at.ua/incorrect_email.html
legitimate,http://www.everydayhero.com/au/developers-giving-ecosystem/
legitimate,http://www.cgv.co.kr/search/?query=%eb%b3%b4%ed%97%a4%eb%af%b8%ec%95%88
legitimate,http://www.zbrushcentral.com/showthread.php?161159-zbrush-4r2-betatesting-by-geert-melis
phishing,http://www.vueltogroup.fr/cache/cgi.paypal.com/7bc223619b087f45ef2727d95e68c2cc/
legitimate,http://www.techsupportforum.com/forums/f10/hidden-folders-129171.html
legitimate,https://www.masterclass.com/classes/usher-teaches-the-art-of-performance/chapters/applying-inspiration/preview
legitimate,http://www.changde.gov.cn/art/2018/12/7/art_8_1346513.html
legitimate,https://getkirby.com/docs/reference/file/root
phishing,http://appleid.apple.auth.cgi-key.confirm.id.eu.cmd.myapple-id.apple.webscmd.user7.web-sh00.com/ok1wVDB53IqOn1EkvyDsNNE1ExzfPlpTeQNrKv1MCnERzIiEOyr7Qjeb4QLf5vVg6H75sUX39JZriqLuIuvpUS32rS8Ia29p7n7Y/
legitimate,http://www.aikis.or.jp/~kage-kan/16.toyama/01.toyama.html
